"Attr1"	"Attr2"	"Attr3"	"Attr4"	"Attr5"	"Attr6"	"Attr7"	"Attr8"	"Attr9"	"Attr10"	"Attr11"	"Attr12"	"Attr13"	"Attr14"	"Attr15"	"Attr16"	"Attr17"	"Attr18"	"Attr19"	"Attr20"	"Attr21"	"Attr22"	"Attr23"	"Attr24"	"Attr25"	"Attr26"	"Attr27"	"Attr28"	"Attr29"	"Attr30"	"Attr31"	"Attr32"	"Attr33"	"Attr34"	"Attr35"	"Attr36"	"Attr37"	"Attr38"	"Attr39"	"Attr40"	"Attr41"	"Attr42"	"Attr43"	"Attr44"	"Attr45"	"Attr46"	"Attr47"	"Attr48"	"Attr49"	"Attr50"	"Attr51"	"Attr52"	"Attr53"	"Attr54"	"Attr55"	"Attr56"	"Attr57"	"Attr58"	"Attr59"	"Attr60"	"Attr61"	"Attr62"	"Attr63"	"Attr64"	"class"
0.059724	0.59453	0.040446	1.0974	-34.632	0	0.059724	0.68199	1.5358	0.40547	0.067083	0.14386	0.065622	0.059724	2153.2	0.16952	1.682	0.059724	0.038887	39.214	0.94193	0.060578	0.038887	0.22037	0.32196	0.16952	8.2313	0.074296	4.0822	0.28336	0.043679	109.56	3.3315	2.3264	0.15272	1.5358	2.4944	0.52197	0.099436	0.39475	0.19498	0.039443	69.329	30.115	0.36196	0.69998	43.543	0.019517	0.012708	0.76633	0.41516	0.30016	0.7448	0.95881	488.74	0.099436	0.1473	0.96304	0.28734	9.308	12.12	98.665	3.6994	2.8212	FALSE
-0.14589	0.4405	0.12903	1.3528	830.54	0	-0.14422	1.2701	1.1254	0.5595	-0.086769	-0.39431	-0.10433	-0.14422	-1369.4	-0.26654	2.2701	-0.14422	-0.12816	83.561	0.86392	-0.086791	-0.12964	0.033985	0.47612	-0.27032	-1.5106	0.25539	4.079	0.38952	-0.10407	119.94	3.3583	2.7885	0.012278	1.1254	68.893	0.56294	0.01091	0.0062315	-0.24482	-0.077122	159.74	76.178	-0.56627	0.64838	76.557	-0.11361	-0.10095	1.1232	0.36576	0.29777	1.1075	1.1143	1547.5	0.01091	-0.26076	1.1425	0.0061526	4.3681	4.7914	118.63	3.0768	2.2275	FALSE
0.0011221	0.34275	0.074854	1.4709	25.671	0.11073	0.0030145	1.9172	0.69515	0.65711	0.017468	0.018966	0.0074106	0.0030145	24285	0.01503	2.9176	0.0030145	0.0043365	8.7637	1.0703	0.017276	0.0016142	-0.074982	0.6207	0.0095085	1.1953	0.097712	3.8669	0.48017	0.010186	85.874	4.268	1.9792	0.019654	0.69576	1.3683	0.81579	0.028272	0.11892	0.58852	0.024852	112.84	104.07	0.067231	0.22393	8.9803	0.015139	0.021778	0.68212	0.15895	0.2343	0.85778	1.0649	551	0.028141	0.0017077	0.97503	0.24147	41.649	3.5072	83.457	4.3735	0.90743	TRUE
0.078238	0.50799	0.059841	1.1192	-6.8708	0.15966	0.096248	0.61914	1.0265	0.31452	0.096248	0.19168	0.037824	0.096248	1496.3	0.24394	1.9685	0.096248	0.029378	12.771	1.0852	0.097984	0.023881	0.19993	0.31452	0.20848	0.30702	0.13662	4.8228	0.12056	0.029378	57.427	6.3559	0.19288	0.097984	3.3113	76.334	0.32038	0.029908	0.23621	0.13291	0.029908	49.396	36.625	0.68252	0.89089	13.11	0.070314	0.021462	1.1063	0.50213	0.15733	0.71804	0.73141	3979.1	0.025843	0.24876	0.97416	0.018633	28.58	9.9659	55.943	6.5245	7.4794	FALSE
0.13549	0.54322	-0.014356	0.9629	-35.679	0.28238	0.13725	0.78313	1.108	0.42541	0.13725	0.35474	0.10287	0.13725	1025.7	0.35585	1.8409	0.13725	0.073042	7.0089	0.94604	0.17967	0.072103	0.28681	0.42541	0.3526	1.0594	-0.02288	4.6486	0.27337	0.073042	83.271	4.3833	0.33076	0.17967	1.9108	2.1527	0.58172	0.095616	0.36599	0.075763	0.095616	44.86	37.851	3.7549	0.86964	7.7659	0.12363	0.065789	0.68583	0.38691	0.22814	0.67801	0.92713	-639.23	0.097482	0.31849	0.90252	0.36742	52.077	9.6431	75.154	4.8567	2.9949	FALSE
0.12959	0.28031	0.20836	2.4603	22.397	0	0.12959	2.5675	1.7948	0.71969	0.14202	0.90817	0.13464	0.12959	423.38	0.86211	3.5675	0.12959	0.0722	21.366	1.0289	0.14116	0.0722	0.93114	0.18059	0.86211	11.349	0.32108	3.7391	0.1296	0.079095	31.335	11.648	5.9294	0.13274	1.7948	1.7874	0.85731	0.07396	0.38244	0.036898	0.078648	60.293	38.928	1.2334	1.724	23.072	0.029088	0.016206	1.2524	0.14269	0.08585	1.109	1.3211	1142.8	0.07396	0.18006	0.92831	0.19122	17.084	9.3763	29.018	12.579	2.7657	FALSE
-0.1479	0.71728	-0.19632	0.54446	-81.756	0	-0.1479	0.39415	1.3536	0.28272	-0.10494	-0.34318	-0.072663	-0.1479	-2661.8	-0.13713	1.3941	-0.1479	-0.10926	32.538	0.73077	-0.11013	-0.10926	0.98625	-0.19373	-0.13713	-2.5636	-0.25651	5.107	0.52796	-0.08188	107.03	3.4161	2.0525	-0.11601	1.3536	0.49804	0.51155	-0.085705	0.020224	-0.39464	-0.081356	60.919	28.381	-1.2256	0.26445	29.917	-0.15967	-0.11795	0.32712	0.43096	0.29273	0.36939	0.66838	-25119	-0.085705	-0.52314	1.1193	0.80941	11.218	12.861	116.21	3.141	1.7686	TRUE
-0.30263	0.83198	0.091339	1.2053	-25.372	0.006386	-0.30263	0.20195	1.4555	0.16802	-0.26179	-0.6802	-0.20793	-0.30263	-1003.4	-0.36375	1.2019	-0.30263	-0.20793	52.2	1.1545	-0.23915	-0.20793	-0.82053	-0.10657	-0.36375	-3.4465	0.19696	4.7627	0.56474	-0.18345	113.84	4.0607	2.1715	-0.28733	1.5734	1.1282	0.45884	-0.19742	0.04619	-0.11596	-0.16431	129.33	77.129	-1.4539	0.51403	42.053	-0.23915	-0.16431	0.64455	0.44492	0.24626	0.36231	0.98942	5289	0.01991	-1.8012	0.9472	1.7309	6.9923	4.7323	111.58	3.2713	3.1385	TRUE
0.011738	0.7991	-0.001346	0.99778	2552.7	0	0.011738	0.25141	2.2783	0.2009	0.033049	0.019354	0.024559	0.011738	5212.8	0.07002	1.2514	0.011738	0.005152	24.514	1.166	0.002389	0.005152	0.10693	0.098658	0.07002	0.11211	-0.003408	3.7938	0.34412	0.014506	97.162	3.7574	2.8519	-2e-04	2.2783	2.3607	0.39243	-8.8e-05	0.14465	0.57156	0.001049	82.9	58.386	0.076715	0.7455	24.507	-0.041825	-0.018358	0.75732	0.60652	0.26614	0.50883	0.99395	-8.37	-8.8e-05	0.058429	1.0096	0.95338	14.889	6.2515	97.171	3.7563	5.7703	FALSE
0.0035511	0.47704	0.52781	5.0668	360.23	0	0.0035511	1.0962	0.57534	0.52296	0.026814	0.027361	0.16856	0.0035511	1795.5	0.20329	2.0962	0.0035511	0.0061722	45.041	0.94717	0.026404	0.0061722	0.036161	0.0035513	0.20329	1.1351	1.5415	3.8111	0.75819	0.0061722	86.139	4.2373	1.1528	0.025399	0.57534	1.6892	0.87021	0.044145	0.31457	0.1327	0.045893	391.28	346.24	0.050017	4.5198	47.122	-0.067022	-0.11649	1.3785	0.12979	0.236	1.5273	2.5415	3416.2	0.044145	0.0067905	0.99391	0.66403	8.1036	1.0542	82.337	4.433	1.6803	FALSE
0.081859	0.95909	-0.056953	0.93669	-51.281	-0.31417	0.081859	0.042654	2.3459	0.040909	0.090284	0.090989	0.10637	0.081859	1402.8	0.26019	1.0427	0.081859	0.034894	28.207	1.2799	0	0.034894	-0.042065	-0.23231	0.26019	0	-0.36207	3.6938	0.4021	0.049581	173.17	2.1077	1.9771	0.016658	2.3459	12.174	0.095241	0.007101	0.026404	0.19065	0	127.42	99.211	0.45152	0.73518	34.897	-0.16769	-0.071479	0.87865	0.89965	0.47444	0.26007	0.60548	-281.41	0.1917	2.001	0.8229	1.3281	12.94	3.679	139.97	2.6076	14.914	FALSE
0.17147	0.49951	-0.050621	0.8579	-290.87	0	0.17147	1.002	1.4169	0.50049	0.19472	0.48133	0.16008	0.17147	803.83	0.45407	2.002	0.17147	0.12101	12.093	1.4583	0.19465	0.12101	0.18821	0.3338	0.45407	8.3706	-0.072901	3.8339	0.34891	0.13742	108.02	3.4433	2.4556	0.21316	1.4169	1.8824	0.63791	0.15044	0.05573	0.066602	0.13737	73.612	61.519	3.6525	0.72612	13.969	0.1393	0.098311	0.61183	0.35624	0.29042	0.72076	0.91866	-345.32	0.15044	0.3426	0.8821	0.27457	30.183	5.9331	91.766	3.9775	2.0405	FALSE
0.030852	0.75933	-0.075479	0.90052	-42.833	-0.11086	0.026161	0.29294	1.0054	0.22244	0.026161	0.03448	0.017666	0.026161	5528.8	0.066018	1.317	0.026161	0.009219	32.502	0.7361	0.045333	0.010872	-0.10936	0.22244	0.072197	0.16061	-0.23828	5.1246	0.26747	0.009219	98.116	3.7201	0.059701	0.045333	2.9512	699.45	0.22305	0.015975	0.006768	0.36023	0.015975	87.221	54.719	0.1221	0.56747	32.678	0.021364	0.007529	0.89979	0.75871	0.26881	0.70221	0.70416	-10055	0.005365	0.1387	0.99464	0.002767	11.23	6.6705	97.59	3.7401	8.9583	FALSE
0.1539	0.45012	-0.0033019	0.99071	-29.598	0.49158	0.15776	1.1022	1.1909	0.49612	0.15776	0.44396	0.19676	0.15776	711.64	0.5129	2.2216	0.15776	0.13445	20.559	0.97862	0.19254	0.13117	0.49877	0.49612	0.50434	1.9542	-0.0050959	4.805	0.27634	0.13445	131.64	2.7728	0.42776	0.19254	1.1867	3.0168	0.5909	0.1641	0.37001	0.055706	0.1641	68.61	48.051	2.3287	0.80472	24.483	0.11943	0.10179	0.78209	0.35534	0.36065	0.76565	0.91193	-210.76	0.1603	0.31022	0.8397	0.19105	17.754	7.5961	110.54	3.3021	1.8108	FALSE
-0.056271	0.81095	0.15605	1.2071	0.16707	0	-0.042313	0.23312	5.1479	0.18905	0.092939	-0.056149	-0.0043264	-0.042313	-13290	-0.027464	1.2331	-0.042313	-0.0082194	10.005	0.55129	0.062969	-0.010931	0.42406	-0.045185	-0.044675	0.46557	1.7269	3.7603	0.1073	-0.006884	53.498	6.8227	6.3401	0.0064547	5.1479	38.183	0.20918	0.0012538	0.35978	0.32564	0.012232	45.272	35.267	-0.39877	1.0198	10.018	0.042928	0.0083389	1.1217	0.75358	0.14657	2.092	2.3148	898.61	0.0012538	-0.29765	1.0081	0.10647	36.482	10.35	53.43	6.8313	56.967	FALSE
0.040037	0.59493	-0.10444	0.82316	-121.17	-0.10737	0.040978	0.68087	1.5586	0.40507	0.069968	0.069385	0.056289	0.040978	2475.1	0.14747	1.6809	0.040978	0.026291	92.688	1.319	0.04121	0.025688	-0.050423	-0.067333	0.14589	1.4215	-0.20325	4.3036	0.37762	0.044707	139.93	2.6084	2.5893	0.018131	1.5586	40.625	0.40729	0.011633	0.015049	0.22544	0.02644	111.77	19.078	0.10116	0.15299	93.779	-0.005545	-0.003558	0.81715	0.59059	0.38338	0.7883	0.79263	-2101.4	0.011633	0.09884	0.97467	0.005491	3.9379	19.132	138.31	2.6391	3.0332	FALSE
0.057276	0.55005	0.20757	1.4019	-37.821	0	0.091748	0.81801	3.1661	0.44995	0.15251	0.17762	0.044283	0.091748	1432	0.2549	1.818	0.091748	0.028978	54.258	1.2448	0.15218	0.01809	0.15967	0.4426	0.19223	2.5047	0.7524	3.833	0.17107	0.04104	62.082	5.8794	5.5212	0.12918	3.1661	8.3928	0.48015	0.040799	0.11481	0.091381	0.048067	76.642	22.384	0.12169	0.49069	56.566	0.10373	0.032762	1.3165	0.51654	0.17009	1.631	1.7404	1413.1	0.040799	0.12729	0.97137	0.06712	6.7271	16.307	59.549	6.1294	11.476	FALSE
0.0053498	0.36095	0.34135	1.9527	-0.66863	0	0.0074353	1.7702	0.57885	0.63898	0.032215	0.020751	0.012845	0.0074353	17719	0.020599	2.7704	0.0074353	0.012845	205.3	0.71685	0.018471	0.0092421	0.014022	0.034945	0.014821	1.6056	1.1366	4.1565	0.59836	0.027033	359.89	1.7619	1.7489	-0.043669	0.65019	618.57	0.63958	-0.07544	0.087989	0.65139	0.03191	421.3	215.99	0.016431	0.99669	188.25	0.018471	0.03191	1.9384	0.3583	0.56758	2.1275	2.1295	4894	0.37221	0.0083724	0.5724	0.0009464	1.7778	1.6899	225.93	1.6155	1.9273	TRUE
0.3757	0.54997	0.22497	1.4156	-43.819	0.01177	0.44113	0.81827	3.1895	0.45003	0.49003	0.81502	0.16325	0.44113	385.52	0.94678	1.8183	0.44113	0.13831	61.546	0.62091	0.4663	0.11779	1.5511	0.38747	0.8278	9.5364	0.9623	3.1905	0.16122	0.14724	71.479	5.1064	5.0255	0.42568	3.1895	26.193	0.45875	0.13346	0.091721	0.033584	0.1462	82.002	20.457	0.69856	0.42199	71.025	0.38673	0.12125	1.3932	0.54125	0.19583	1.925	1.9623	348.8	0.13346	0.83483	0.87007	0.019377	5.9306	17.843	61.939	5.8929	13.643	FALSE
-0.00047545	0.3645	0.21554	1.8782	-7.7272	0.11523	0.007396	1.5735	1.0029	0.57353	0.007396	0.030134	0.045266	0.007396	1921.7	0.18994	2.7435	0.007396	0.0048356	44.405	1.0039	0.026569	-0.00031086	0.15466	0.57353	0.16834	0.17421	0.39987	5.4532	0.2144	0.0048356	58.739	6.2139	0.072892	0.026569	1.576	2.3087	0.6926	0.017371	0.39708	0.13555	0.017371	86.75	42.345	-0.0025552	1.12	44.533	-0.035268	-0.023059	1.2647	0.24543	0.16093	1.064	1.2849	61200	0.0028714	-0.000829	0.99713	0.20761	8.2197	8.6198	58.571	6.2318	2.8375	FALSE
0.017397	0.75588	0.25377	1.834	14.85	0.089657	0.026429	0.26774	1.0676	0.20238	0.026429	0.086857	0.078835	0.026429	2657	0.13737	1.323	0.026429	0.020065	56.462	1.5446	0.067128	0.013208	0.1219	0.20238	0.12542	0.5441	0.57423	4.8029	0.51666	0.020065	90.022	4.0546	0.088808	0.067128	1.3494	0.78457	0.65398	0.050965	0.2553	0.17194	0.050965	133.12	76.656	0.085386	1.1644	60.279	-0.01028	-0.0078045	0.73829	0.30429	0.24664	0.45793	1.4798	16118	0.063325	0.085966	0.93668	2.2315	6.4645	4.7615	84.321	4.3287	2.9804	FALSE
0.13869	0.24209	0.22729	2.0666	18.411	0.56086	0.17693	3.1112	1.1649	0.75319	0.17693	0.83029	0.19266	0.17693	398.46	0.91603	4.1307	0.17693	0.15371	51.784	0.87517	0.18055	0.12049	0.69467	0.75319	0.75807	1.8271	0.40615	5.0097	0.1972	0.15371	78.714	4.6371	0.7458	0.18055	1.2969	9.5576	0.78218	0.15685	0.14473	0.035315	0.15685	129.87	78.081	0.84928	1.3002	60.322	0.13572	0.11791	1.8191	0.2131	0.21565	1.3459	1.3977	23240	0.14154	0.18414	0.85846	0.03849	7.0484	4.6746	67.573	5.4016	2.0569	FALSE
0.0084273	0.37575	0.4242	2.2501	67.022	0	0.0084273	1.6613	2.2584	0.62425	0.11332	0.024834	0.0075464	0.0084273	8047.3	0.045357	2.6613	0.0084273	0.0037315	28.054	0.86106	0	0.0037315	0.35318	0.253	0.045357	0	1.794	2.8453	0.075955	0.0079422	95.118	3.8373	3.4655	0.061388	2.2584	16.203	0.66066	0.027182	0.63064	1.4537	0	88.815	60.76	0.048549	1.7385	48.656	-0.0086158	-0.0038149	2.032	0.33934	0.2606	2.64	2.794	297.09	0.42342	0.0135	0.63391	0.058327	13.011	6.0072	54.843	6.6553	9.5511	FALSE
0.020894	0.64413	0.23262	1.5367	-31.622	-0.069331	0.025292	0.55248	1.7267	0.35587	0.064674	0.058352	0.041417	0.025292	3287.6	0.11102	1.5525	0.025292	0.014648	49.201	1.1877	0.064088	0.012101	-0.0482	0.32723	0.1042	1.6273	0.69661	4.3882	0.29167	0.022597	95.309	3.8296	2.577	0.066752	1.7267	3.3101	0.48677	0.03866	0.6509	0.19464	0.037116	81.161	31.959	0.089769	0.99971	51.18	0.017866	0.010347	1.034	0.43344	0.26112	1.0657	1.4577	5686	0.03866	0.058712	0.98546	0.36784	7.4185	11.421	91.625	3.9836	5.1706	FALSE
-0.073135	0.73555	-0.18684	0.74362	-86.435	-0.12201	-0.078374	0.31745	0.96144	0.2335	-0.078374	-0.10754	0.00407	-0.078374	41692	0.008755	1.3595	-0.078374	-0.049531	33.082	1.0273	-0.096898	-0.04622	-0.12165	0.2335	0.015877	-0.58877	-0.4079	5.0713	0.46361	-0.049531	161.63	2.2582	-0.13173	-0.096898	1.6326	58.885	0.24027	-0.061238	0.063808	-2.0012	-0.061238	114.29	81.205	-0.50997	0.54684	31.806	-0.18171	-0.11484	0.73678	0.72879	0.44282	0.50977	0.52455	-22019	-0.040104	-0.31321	1.0401	0.028985	11.033	4.4948	168.11	2.1712	3.4544	FALSE
0.080102	0.57194	-0.06797	0.80373	-78.465	0.27108	0.080102	0.74842	1.0947	0.42806	0.080102	0.2313	0.17088	0.080102	1101.1	0.33148	1.7484	0.080102	0.072196	40.796	0.99797	0.11095	0.072196	0.27108	0.42806	0.33148	1.0947	-0.094185	4.224	0.50672	0.072196	124.72	2.9265	0.19399	0.11095	1.1447	0.68399	0.65369	0.1	0.042688	0.085302	0.1	86.704	45.908	0.64593	0.44564	44.661	0.0014645	0.00132	0.48666	0.34631	0.3417	0.59315	0.90581	-1138.5	0.086549	0.18713	0.91345	0.52711	8.947	7.9507	113.93	3.2038	1.5374	FALSE
0.35939	0.34219	0.40215	2.2873	-55.656	0.31471	0.35939	1.8158	0.84633	0.62134	0.35939	1.1504	0.55415	0.35939	266.84	1.3679	2.9223	0.35939	0.42549	77.108	0.82571	0.37173	0.42549	0.31471	0.62134	1.3679	3.7247	1.4088	4.0443	0.38962	0.42549	114.25	3.1948	1.0863	0.37173	1.3744	17.99	0.65114	0.4401	1.1982	0.023418	0.4401	147.03	69.918	2.0141	1.7161	65.259	0.26306	0.31144	2.0881	0.31239	0.31301	2.1767	2.2811	4453.7	-0.18157	0.57841	1.1816	0.047961	4.7336	5.2204	134.99	2.7038	2.959	FALSE
0.077107	1.0757	-0.20964	0.79851	-31.412	-0.14023	0.077107	-0.070414	4.5014	-0.075747	0.086997	0.074111	0.04544	0.077107	1919.6	0.19014	0.92959	0.077107	0.01713	13.311	1.1995	0.086303	0.01713	1.1849	-0.084889	0.19014	8.7262	-1.2389	4.039	0.22187	0.019315	86.147	4.2554	4.1157	0.093173	4.5014	20.495	-0.043221	0.020699	0.075361	0.16777	0.019173	61.007	47.696	0.4697	0.64072	13.534	-0.041134	-0.009138	0.77229	1.0404	0.23499	-0.44764	-0.25542	-2293.2	0.020699	-1.018	0.98577	-0.4294	27.42	7.6526	84.364	4.3265	26.602	TRUE
-0.082601	0.90301	-0.053278	0.93688	-77.941	-0.0033507	-0.082912	0.10732	2.4243	0.096912	-0.049144	-0.098222	-0.014685	-0.082912	-9258.4	-0.039424	1.1074	-0.082912	-0.034201	71.644	0.87191	-0.049179	-0.034072	-0.055142	-0.053278	-0.039079	-1.4564	-0.25474	4.1091	0.37247	-0.026803	123.86	2.9515	2.759	-0.063334	2.4423	167.56	0.098792	-0.026125	9.214e-05	-16.125	-0.020286	119.06	47.415	-0.17359	0.56381	69.713	-0.096491	-0.039802	0.8758	0.84413	0.33882	0.46337	0.47236	-685	-0.026116	-0.85233	1.0201	0.019398	5.0946	7.698	127.09	2.8719	11.591	TRUE
-0.07525	0.25187	0.21545	2.0277	0.21219	0	-0.07525	2.9703	3.4346	0.74814	-0.051996	-0.35894	-0.011501	-0.07525	-2327.3	-0.15683	3.9702	-0.07525	-0.021909	22.577	1.2557	-0.051996	-0.021909	-0.28953	0.19024	-0.15683	-2.2359	0.37476	2.8788	0.070412	-0.015139	21.942	16.646	13.856	-0.053106	3.4381	5.036	0.79037	-0.015462	0.052466	-0.51673	-0.015139	44.007	21.429	-0.3542	1.0658	22.22	-0.087743	-0.025547	1.6877	0.20965	0.060074	1.3013	1.3748	162.97	-0.015396	-0.10058	1.0151	0.056441	16.167	17.033	22.279	16.383	5.9742	TRUE
0.17201	0.11307	0.66582	7.0344	158.23	0.36197	0.21569	6.3747	1.2354	0.72081	0.21569	1.9548	0.26568	0.21569	142.02	2.57	8.8439	0.21569	0.19719	101.86	1.1397	0.19819	0.15726	0.49726	0.72081	2.1837	2.2385	2.9745	5.1864	-0.03841	0.19719	45.487	8.0243	1.7528	0.19819	1.1475	172.12	0.72354	0.1812	1.4452	0.013612	0.1812	205.8	103.94	0.56352	4.2681	125.83	0.12328	0.11271	6.8642	0.11034	0.12462	3.2202	3.2324	102260	0.19055	0.23863	0.80945	0.0037958	3.5835	3.5117	36.82	9.9132	4.8865	FALSE
0.00085911	0.49949	0.17617	1.3553	12.235	-0.011745	0.0027095	1.002	1.0042	0.50051	0.0027095	0.0054638	0.010511	0.0027095	10094	0.03616	2.002	0.0027095	0.0015768	23.749	1.0136	0.0097464	0.00049996	-0.0067031	0.50051	0.032456	0.056959	0.53724	4.1505	0.28907	0.0015768	105.78	3.4506	0.019513	0.0097464	1.7218	156.19	0.5041	0.005672	0.019162	0.65428	0.005672	140.74	116.99	0.007684	1.1298	23.849	-0.0056058	-0.0032623	1.3455	0.4959	0.28981	1.5263	1.5372	2491.6	0.0041894	0.0017165	0.99581	0.0071668	15.369	3.1199	105.34	3.4651	5.2401	FALSE
0.023887	0.7707	0.12926	1.4738	42.373	-1.7853	0.023887	0.29752	0.6338	0.2293	0.050662	0.087556	0.18056	0.023887	2458.2	0.14848	1.2975	0.023887	0.037688	32.498	0.63658	0.025115	0.037688	-0.21843	-1.7614	0.14848	0.938	0.21619	3.9388	1.2115	0.052623	140.97	2.5891	0.91652	-0.072558	0.6338	0.69548	0.72629	-0.11448	0.011801	0.22211	0.039626	229.7	197.2	0.42329	1.267	29.16	-0.065435	-0.10324	0.52171	0.27282	0.38623	0.38349	1.2147	1122.6	-0.11448	0.10417	0.96937	2.1675	11.231	1.8509	157.11	2.3232	1.06	FALSE
-0.02619	0.98975	-0.19023	0.79242	-248.36	-0.010979	-0.021889	0.010355	1.005	0.010249	-0.021889	-0.023885	0.007856	-0.021889	43046	0.008479	1.0104	-0.021889	-0.02049	176.91	0.92586	-0.003544	-0.024517	-0.009879	0.010249	0.004133	-0.03334	-0.69475	4.6087	0.9023	-0.02049	314.7	1.1598	-0.00358	-0.003544	1.0902	2.8423	0.083579	-0.003317	0.033046	1.217	-0.003317	237.78	60.868	-0.050582	0.22743	177.8	-0.033825	-0.031664	0.73371	0.91642	0.86219	0.037431	0.30525	-7726.7	0.004995	-2.5554	0.99501	7.1549	2.0632	5.9966	313.13	1.1657	3.9014	FALSE
-0.058442	0.99975	-0.44125	0.49573	-189.33	0	-0.058442	0.00032869	1.0416	0.0003286	0.0078367	-0.066788	-0.029293	-0.058442	-11960	-0.030518	1.0002	-0.058442	-0.056109	45.102	0.74648	0.0075342	-0.056109	-0.32892	-0.15128	-0.030518	0.11368	-0.77929	3.9049	0.94771	-0.011317	283.97	1.3054	1.1426	-0.083157	1.1501	2.4486	0.12492	-0.079837	0.032859	0.93965	0.0072335	141.93	96.833	-0.45408	0.17994	41.125	-0.020397	-0.019583	0.43389	0.87503	0.76603	0.00058035	0.22063	-3545	-0.079828	-177.85	0.99318	379.17	8.0928	3.7694	306.64	1.1903	1.8395	TRUE
-0.019447	0.90671	-0.2929	0.58393	4392.1	-0.36501	-0.019447	0.10289	1.2044	0.093289	0.0025597	-0.027624	0.015899	-0.019447	17283	0.021119	1.1029	-0.019447	-0.016147	42.758	0.79933	-0.0087742	-0.016147	-0.27794	-0.37868	0.021119	-0.39871	-0.49735	4.4784	0.73305	0.00055758	211.44	1.758	1.3649	-0.010852	1.2044	1.7933	0.24385	-0.0090103	0.035313	1.0135	-0.0072853	117.05	74.29	-0.13784	0.38352	41.609	-0.04737	-0.039332	0.45337	0.70398	0.56882	0.15841	0.41406	-8812.4	-0.0090103	-0.20846	1.0459	1.6139	8.5365	4.9132	213.35	1.7108	2.045	FALSE
0.0014722	0.44245	0.11607	1.3376	-48.451	0.084659	0.0010827	1.2602	0.5097	0.55755	0.081887	0.0031486	0.0021241	0.0010827	149160	0.002447	2.2602	0.0010827	0.0021241	60.6	2.1639	0.017649	0.0028883	0.40504	0.29843	0.0033274	0.21842	0.21492	5.242	0.86805	0.037706	512.58	0.75668	0.58807	-0.0089076	0.5097	6.5926	0.61448	-0.017476	0.1933	0.83564	0.034626	281.76	221.16	0.017397	0.037706	118.71	0.017649	0.034626	1.0395	0.34386	1.3216	1.0324	1.1378	20263	0.51962	0.0026404	0.669	0.1021	6.0231	1.6504	246.24	1.4823	0.94377	TRUE
0.22144	0.50984	-0.018882	0.96293	-28.295	0.48626	0.23069	0.96139	1.1117	0.49016	0.23069	0.45286	0.15239	0.23069	624.17	0.58478	1.9614	0.23069	0.11792	20.715	1.2042	0.23322	0.11319	0.65219	0.49016	0.56663	1.3252	-0.037062	4.7194	0.2606	0.11792	105.65	3.4546	0.45743	0.23322	1.9974	879.35	0.49059	0.11921	0.006109	0.055748	0.11921	90.936	70.221	1.9944	0.74497	23.029	0.16577	0.08473	0.96212	0.50941	0.28947	0.96209	0.96294	-989.7	0.10047	0.45178	0.89953	0.00088	17.62	5.1979	95.039	3.8405	3.8401	FALSE
0.057414	0.57475	0.022568	1.0554	-0.62716	0	0.057414	0.73987	2.2138	0.42525	0.08028	0.14085	0.036778	0.057414	2576.7	0.14166	1.7399	0.057414	0.025935	3.8343	1.1937	0.077992	0.025935	0.056793	0.027698	0.14166	3.4108	0.039607	3.9112	0.25451	0.035868	68.608	5.3356	3.7842	0.045145	2.2553	2.435	0.59237	0.020393	0.035302	0.18784	0.03523	68.558	64.723	2.4688	0.99831	3.9027	0.053988	0.024387	0.74849	0.40763	0.18742	0.74631	1.0396	183.93	0.020393	0.13501	0.97454	0.39301	95.194	5.6394	67.209	5.4308	3.8851	TRUE
0.01044	0.66117	0.10148	1.2765	-28.034	-0.013244	0.016913	0.51248	1.8917	0.33883	0.13219	0.046081	0.046629	0.016913	2735.9	0.13341	1.5125	0.016913	0.0089407	22.497	0.97957	0.10843	0.0055188	0.53047	0.33784	0.12362	0.94053	0.19093	4.7021	0.34241	0.035473	79.511	4.5906	2.5483	0.20682	1.8917	1.5817	0.56132	0.10933	0.33775	0.12263	0.057317	66.48	43.983	0.089541	0.95882	25.258	0.037131	0.019628	0.70861	0.36703	0.21784	0.63752	1.0561	5110.1	0.10933	0.030811	0.99125	0.65663	16.225	8.2987	70.818	5.154	3.5592	FALSE
-0.13894	0.51257	-0.21619	0.48847	-645.69	-0.0010249	-0.13894	0.95097	1.0206	0.48743	-0.13957	-0.32875	-0.10767	-0.13894	-1702.6	-0.21438	1.951	-0.13894	-0.13614	36.515	0.6272	0	-0.13614	0.12738	0.48241	-0.21438	0	-0.27243	4.6003	0.49509	-0.27229	699.69	0.52166	0.43013	0.033588	1.0206	1.4333	0.56023	0.032912	0.076494	0.58801	0	62.273	25.757	-1.3609	0.2469	169.03	-0.029057	-0.028472	0.40277	0.42263	1.917	0.61424	0.70598	-8613.3	0.78397	-0.28505	0.21745	0.14935	9.9958	14.171	151.15	2.4147	1.286	FALSE
